latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
11.82834,2.71591,301.79,0.54,0.42,2024-11-21,104,N,VIIRS,n,2.0NRT,289.59,0.89,N
11.82911,6.82282,311.42,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.89,1.25,N
11.82944,6.6027,308.83,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.31,0.83,N
11.83723,5.77905,303.73,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,288.24,0.66,N
11.83778,5.7754,301.13,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,288.53,0.66,N
11.83994,6.60077,321.67,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.08,1.11,N
11.84049,6.59724,301.23,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.27,1.11,N
11.84104,6.59371,307.02,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.7,0.77,N
11.87073,-3.72281,302.8,0.47,0.64,2024-11-21,104,N,VIIRS,n,2.0NRT,292.12,1.24,N
11.87669,-3.72194,304.23,0.47,0.64,2024-11-21,104,N,VIIRS,n,2.0NRT,292.09,1.24,N
11.90761,0.16267,300.4,0.52,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,289.23,0.85,N
11.91775,0.36846,302.99,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,290.65,0.78,N
11.92205,0.36732,324.3,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,290.75,2.97,N
11.92229,0.36909,307.71,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,289.78,0.78,N
11.92289,0.36445,317.43,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,290.08,2.24,N
11.9503,8.59118,319.02,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,291.52,0.76,N
11.95071,-4.13269,299.53,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,287.24,1.07,N
11.9508,-4.13549,315.31,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,287.6,1.98,N
11.95128,-4.1374,310.68,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,288,1.07,N
11.95366,8.59174,302.62,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,289.64,0.76,N
11.95695,-4.13478,315.04,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,289.11,1.98,N
11.95743,-4.13673,303.73,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,288.21,1.1,N
11.9606,6.16476,298.61,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,285.32,0.46,N
11.9845,6.14279,299.46,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,285.28,0.66,N
12.00126,6.16752,309.34,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.87,0.71,N
12.00181,6.16393,303.37,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.61,0.71,N
12.0356,0.80976,309.95,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.82,2.07,N
12.03659,2.33935,345.71,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,293.47,6.76,N
12.03795,0.79224,312.28,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,291.14,1.71,N
12.03984,2.34521,311.68,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,290.59,2.75,N
12.04001,0.81039,305.43,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.36,0.89,N
12.04058,2.33991,323.56,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,293.54,6.76,N
12.04383,2.34579,327.96,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,291.28,2.74,N
12.04501,0.80667,301.29,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.87,0.89,N
12.04942,0.80731,307.12,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.02,0.9,N
12.05001,0.80295,317.61,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.63,2.05,N
12.07153,-3.99977,304.18,0.5,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,289.95,1.41,N
12.07786,2.34659,299.1,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,288.17,0.51,N
12.08046,2.34557,301.11,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,288.01,0.83,N
12.12294,6.32604,307.86,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.62,0.87,N
12.21483,7.44735,296.06,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,284.78,0.4,N
12.30721,6.11195,298.52,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.31,0.41,N
12.31714,-1.47888,302.29,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.52,0.55,N
12.32416,-4.36488,299.49,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,288.89,0.84,N
12.35939,-4.23147,306.75,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.05,1.2,N
12.35995,-4.23627,300.1,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,290.02,1.2,N
12.38593,-4.19955,302.79,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.16,1.38,N
12.48692,7.39766,320.05,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.11,2.18,N
12.48967,7.40172,313.94,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.09,0.71,N
12.51725,7.399,309.78,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.06,0.98,N
12.58881,-4.22804,305.61,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,293.15,1.54,N
12.59334,-4.2256,303.5,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.44,1.83,N
12.59387,-4.23036,303.57,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.87,2.39,N
12.59503,-4.22731,309.79,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,293.44,1.54,N
12.60631,-4.22873,303.88,0.52,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,293.16,1.31,N
12.71492,6.41178,298.61,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.59,0.47,N
12.74867,6.00946,300.56,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,288.54,0.54,N
12.81562,-0.60851,304.87,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,288.54,1.03,N
12.81735,-0.60712,302.29,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,288.49,1.36,N
12.81851,-0.73912,304.89,0.61,0.54,2024-11-21,104,N,VIIRS,n,2.0NRT,290.68,1.73,N
12.92614,7.25249,298.35,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.37,0.87,N
12.94538,6.97708,298.82,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.49,0.29,N
12.96542,-0.65974,313.32,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,290.8,3.05,N
12.97036,-0.65905,325.22,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,291.37,4.2,N
12.97459,-0.65271,302.33,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.64,2.15,N
12.97953,-0.65203,303.39,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.06,1.2,N
13.00392,0.91421,305.08,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.02,0.97,N
13.00717,0.92372,319.95,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,291.42,3.02,N
13.00777,0.91925,314.81,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,291.26,1.38,N
13.00836,0.91479,302.94,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.97,1.38,N
13.03527,7.40018,326.69,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.79,2.15,N
13.05556,5.17145,304.84,0.42,0.38,2024-11-21,104,N,VIIRS,n,2.0NRT,291.39,0.97,N
13.05903,5.17197,310.82,0.42,0.38,2024-11-21,104,N,VIIRS,n,2.0NRT,292.88,1.65,N
13.12561,-3.10925,298.44,0.45,0.63,2024-11-21,104,N,VIIRS,n,2.0NRT,288.44,0.66,N
13.14465,5.59919,309.82,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,290.59,1.65,N
13.1492,5.59215,306.66,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,288.18,0.54,N
13.15514,-1.32832,300.93,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,286.31,0.27,N
13.17232,-1.2967,322.01,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.34,1.43,N
13.17747,-1.29578,334.2,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,294.65,3.83,N
13.17788,-1.2991,326.34,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,294.87,1.92,N
13.18306,-1.29843,311.11,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,292.07,1.92,N
13.18348,-1.30176,310.61,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.88,1.92,N
13.20755,-2.65272,312.98,0.42,0.61,2024-11-21,104,N,VIIRS,n,2.0NRT,291.85,1.63,N
13.21367,-2.65584,311.27,0.42,0.61,2024-11-21,104,N,VIIRS,n,2.0NRT,292.23,1.28,N
13.23835,-4.35162,300.94,0.54,0.68,2024-11-21,104,N,VIIRS,n,2.0NRT,288.04,0.69,N
13.27627,-1.04531,306.75,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,292.13,0.65,N
13.27841,-1.04589,305.37,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,291.97,0.7,N
13.28691,-1.40805,304.35,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,293.1,1.39,N
13.28732,-1.4548,331.43,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,291.06,1.6,N
13.28772,-1.45807,317.39,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,290.73,1.6,N
13.29175,-1.44745,320.5,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,292.19,4.54,N
13.29214,-1.45067,341.73,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,294.46,4.54,N
13.29254,-1.4539,367,0.35,0.57,2024-11-21,104,N,VIIRS,h,2.0NRT,297.72,7.96,N
13.29294,-1.4572,342.72,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,295.89,7.96,N
13.29538,-1.43366,307.33,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.44,2.34,N
13.29577,-1.43683,331.03,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,293.9,2.34,N
13.29617,-1.44007,353.64,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,295.48,6.07,N
13.29657,-1.44333,334.78,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,295.27,6.07,N
13.29697,-1.44658,367,0.35,0.57,2024-11-21,104,N,VIIRS,h,2.0NRT,298.51,4.54,N
13.29736,-1.4498,328.01,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,296.31,4.54,N
13.30616,-1.4348,304.24,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,293.59,1.57,N
13.30655,-1.43793,308.17,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,294.13,2.3,N
13.31066,-1.42818,300.69,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,288.84,0.81,N
13.31105,-1.43131,311.45,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,291.85,2.2,N
13.31143,-1.43443,337.51,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,294.25,2.2,N
13.31183,-1.43758,322.79,0.35,0.57,2024-11-21,104,N,VIIRS,n,2.0NRT,292.62,3.75,N
13.33074,-1.37648,307.12,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,288.63,0.94,N
13.33115,-1.3797,308.39,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.22,0.94,N
13.33167,-1.37908,314.25,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,291.06,1.35,N
13.34132,-1.3711,303.34,0.34,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,289.47,0.8,N
13.38783,-0.50592,305.37,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.77,2.88,N
13.39134,-0.49408,304.22,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,288.96,2.13,N
13.39204,-0.49968,320.21,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.18,2.13,N
13.39554,-0.48779,300.7,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,290.47,1.42,N
13.39625,-0.49339,305.85,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,288.94,0.73,N
13.39974,-0.4815,311.71,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.81,1.42,N
13.40045,-0.48707,300.95,0.6,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,290.08,1.42,N
13.45012,0.56827,302.03,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,289.91,0.91,N
13.45408,0.57372,323.9,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,289.92,3.84,N
13.4547,0.56894,313.11,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,292.05,4.48,N
13.45865,0.57438,339.71,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,292.29,3.84,N
13.46322,0.57503,323.54,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,291.99,3.73,N
13.46384,0.57027,302.32,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,292.29,7.61,N
13.46447,0.56544,333.68,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,293.5,7.61,N
13.4651,0.56062,317.28,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,290.56,3.01,N
13.4682,-3.51743,316.88,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,289.79,0.68,N
13.46841,0.57095,351.13,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,297.01,7.61,N
13.46904,0.56611,340.58,0.51,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,294.68,7.61,N
13.4696,-3.51606,308.1,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,288.79,0.74,N
13.4701,-3.52059,299.76,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,289.41,0.74,N
13.47421,-3.51669,305.74,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,288.66,0.68,N
13.47611,-3.51983,304.25,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,288.82,0.82,N
13.65613,-0.90618,328.38,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,291.67,2.6,N
13.6612,-0.90548,326.53,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,290.27,0.97,N
13.66158,-0.90849,300.51,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,290.36,0.97,N
13.81567,-3.78773,305.26,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,293.29,1.35,N
13.81611,-3.78963,308.76,0.51,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,293.13,0.74,N
13.9578,-4.07635,298.8,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,286.97,3.04,N
13.95834,-4.08143,318.38,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.57,3.04,N
13.95896,-4.06135,302.77,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,289.07,0.72,N
13.96067,-4.0765,330.52,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.58,5.33,N
13.96086,-4.04546,298.64,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.82,0.6,N
13.96125,-4.0816,347.66,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,291.13,9.64,N
13.96246,-4.06048,301.28,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,288.52,0.86,N
13.96352,-4.04568,303.34,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,288.7,0.65,N
13.96408,-4.07567,316.05,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.87,3.04,N
13.96462,-4.08076,347.33,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.42,3.04,N
13.96712,-4.04477,299.82,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.47,0.9,N
13.96753,-4.08094,329.45,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,291.36,4.51,N
13.96811,-4.08613,335.68,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,291.82,4.51,N
13.96978,-4.04501,303.55,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.22,0.65,N
13.9709,-4.08007,340.65,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,291.6,7.18,N
13.97145,-4.08527,341.09,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,292.72,9.12,N
13.97338,-4.04407,304.72,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,287.21,0.9,N
13.97379,-4.08023,329.62,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,290.28,4.51,N
14.07497,-2.10437,302.74,0.39,0.6,2024-11-21,104,N,VIIRS,n,2.0NRT,290.9,0.7,N
14.31731,-3.61358,306.45,0.5,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,288.85,0.94,N
14.31744,-3.61436,300.46,0.5,0.66,2024-11-21,104,N,VIIRS,n,2.0NRT,287.47,1.85,N
-0.7381,12.96813,311.82,0.34,0.56,2024-11-21,106,N,VIIRS,n,2.0NRT,283.71,1.12,N
1.39779,16.32804,304.9,0.54,0.68,2024-11-21,106,N,VIIRS,n,2.0NRT,281.34,1.07,N
2.1545,13.94874,295.47,0.36,0.57,2024-11-21,106,N,VIIRS,n,2.0NRT,263.69,0.37,N
3.11724,14.96153,303.09,0.41,0.61,2024-11-21,106,N,VIIRS,n,2.0NRT,277.19,0.76,N
3.5739,7.39299,331.65,0.42,0.38,2024-11-21,106,N,VIIRS,n,2.0NRT,291.81,5.49,N
3.57736,7.39353,333.4,0.42,0.38,2024-11-21,106,N,VIIRS,n,2.0NRT,292.92,5.49,N
3.80027,8.07592,326.11,0.44,0.39,2024-11-21,106,N,VIIRS,n,2.0NRT,291.79,3.04,N
3.85296,6.98138,328.15,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,292.96,3.37,N
3.85635,6.98192,327.68,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,292.96,2.79,N
3.89835,15.89424,299.95,0.46,0.64,2024-11-21,106,N,VIIRS,n,2.0NRT,277.96,0.49,N
3.98843,7.29133,334.4,0.41,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,292.29,3.97,N
3.99186,7.29187,309.25,0.41,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,292.14,3.97,N
4.01634,7.49092,331.17,0.42,0.38,2024-11-21,106,N,VIIRS,n,2.0NRT,292.88,6.65,N
4.32563,5.81976,311.84,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,293.45,3.13,N
4.33961,5.92477,320,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,293.62,2.37,N
4.3544,8.24477,306.9,0.45,0.39,2024-11-21,106,N,VIIRS,n,2.0NRT,285.33,2.97,N
4.41954,8.42438,321.75,0.45,0.39,2024-11-21,106,N,VIIRS,n,2.0NRT,291.95,4.44,N
4.45221,6.28433,306.15,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,292.45,0.35,N
4.52792,6.95634,324.04,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,289.43,2.18,N
4.55196,7.04523,331.4,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,288.25,3.88,N
4.55487,7.00496,305.69,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,289.38,0.91,N
4.55521,4.61747,330.93,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,294.4,4.12,N
4.55544,7.00135,308,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,289.61,0.91,N
4.55575,4.61396,332.09,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,294.54,4.12,N
4.55882,7.00188,318.65,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,289.5,1.98,N
4.55944,6.9761,322.99,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,289.91,2.81,N
4.65154,7.05764,325.87,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,284.63,1.92,N
4.65634,6.61545,312.73,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,292.21,3.32,N
4.66279,7.07426,332.79,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,280.28,3.41,N
4.80147,6.66341,310.82,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,291.65,0.54,N
4.81486,5.96064,314.19,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,292.79,1.32,N
4.89337,7.12057,301.54,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,258.64,0.81,N
4.98156,7.18257,300.08,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,263.09,0.56,N
5.00029,5.68513,310.58,0.38,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,293.11,1.16,N
5.01755,6.30164,305.32,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,292.95,1.06,N
5.10008,6.50803,330.63,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,293.65,3.73,N
5.19182,6.76102,307.77,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,291.54,0.66,N
5.25162,6.60064,330.35,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,292.02,2.18,N
5.35907,4.34171,328.68,0.4,0.37,2024-11-21,106,N,VIIRS,n,2.0NRT,295.21,1.91,N
5.3867,6.66124,310.48,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,289.3,1.08,N
5.38726,6.65772,320.76,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,289.95,1.08,N
5.38772,4.59046,319.96,0.39,0.36,2024-11-21,106,N,VIIRS,n,2.0NRT,295.08,1.32,N